Time of Data Collect,Kelly Position,Torque at rotary,RPM at rotary,HKLD,SPP,,PVT,SPM1,SPM2,SPM3,Trip Tank,RPM
28/3/2026 5:26,23.56999969,3846,60,116.3000031,25323,28/3/2026 5:26,75.37000275,84,0,0,3.194999933,60
28/3/2026 5:26,23.56999969,4562,60,116.4000015,25382,28/3/2026 5:26,75.37999725,84,0,0,3.196000099,60
28/3/2026 5:26,23.55999947,4562,60,116.4000015,25581,28/3/2026 5:26,75.33999634,84,0,0,3.197000027,60
28/3/2026 5:26,23.55999947,4428,60,116.5,25263,28/3/2026 5:26,75.33000183,84,0,0,3.197999954,60
28/3/2026 5:26,23.54999924,4695,60,116.5,25303,28/3/2026 5:26,75.33999634,84,0,0,3.197999954,60
28/3/2026 5:27,23.54999924,4209,60,116.3000031,25621,28/3/2026 5:27,75.27999878,84,0,0,3.198999882,60
28/3/2026 5:27,23.55999947,4007,60,116.3000031,25402,28/3/2026 5:27,75.31999969,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4283,60,116.3000031,25462,28/3/2026 5:27,75.30999756,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4191,60,116.3000031,25780,28/3/2026 5:27,75.31999969,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4359,60,116.4000015,25283,28/3/2026 5:27,75.30999756,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4238,60,116.3000031,25601,28/3/2026 5:27,75.33000183,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4412,60,116.4000015,25342,28/3/2026 5:27,75.26999664,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4818,60,116.5,25323,28/3/2026 5:27,75.27999878,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4476,60,116.5,25402,28/3/2026 5:27,75.33999634,84,0,0,3.198999882,60
28/3/2026 5:27,23.54999924,4197,60,116.5,25501,28/3/2026 5:27,75.31999969,84,0,0,3.198999882,60
28/3/2026 5:27,23.56999969,4127,60,116.5,25203,28/3/2026 5:27,75.34999847,84,0,0,3.198999882,60
28/3/2026 5:27,23.81999969,3929,60,117,25203,28/3/2026 5:27,75.30999756,84,0,0,3.198999882,60
28/3/2026 5:28,24.23999977,3821,15,118.6999969,25303,28/3/2026 5:28,75.27999878,84,0,0,3.198999882,15
28/3/2026 5:28,24.5,1621,0,122.5,24925,28/3/2026 5:28,75.31999969,84,0,0,3.198999882,0
28/3/2026 5:28,25,322,0,125.6999969,24587,28/3/2026 5:28,75.23999786,84,0,0,3.198999882,0
28/3/2026 5:28,25.62000084,172,0,127.1999969,24209,28/3/2026 5:28,75.34999847,84,0,0,3.198999882,0
28/3/2026 5:28,26.65999985,54,0,127.8000031,23832,28/3/2026 5:28,75.27999878,84,0,0,3.198999882,0
28/3/2026 5:28,27.42000008,0,0,127.8000031,23673,28/3/2026 5:28,75.33999634,84,0,0,3.198999882,0
28/3/2026 5:28,28.57999992,0,0,127.8000031,23752,28/3/2026 5:28,75.29000092,84,0,0,3.198999882,0
28/3/2026 5:28,29.25,0,0,127.6999969,23255,28/3/2026 5:28,75.26999664,84,0,0,3.198999882,0
28/3/2026 5:28,29.25,0,0,127.3000031,21645,28/3/2026 5:28,75.27999878,81,0,0,3.198999882,0
28/3/2026 5:28,29.25,0,0,127.5999985,15170,28/3/2026 5:28,75.33999634,34,0,0,3.198999882,0
28/3/2026 5:28,29.25,0,0,128.1000061,10486,28/3/2026 5:28,75.41000366,14,0,0,3.198999882,0
28/3/2026 5:28,29.26000023,0,0,128.8999939,8330,28/3/2026 5:28,75.47000122,5,0,0,3.198999882,0
28/3/2026 5:29,29.25,97,0,129.1000061,7073,28/3/2026 5:29,75.58000183,5,10,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.3000031,6304,28/3/2026 5:29,75.61000061,3,14,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.5,5445,28/3/2026 5:29,75.61000061,3,17,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.6000061,5016,28/3/2026 5:29,75.69999695,2,18,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.6000061,4880,28/3/2026 5:29,75.86000061,2,26,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.6000061,5129,28/3/2026 5:29,75.80999756,1,35,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.6000061,6146,28/3/2026 5:29,75.90000153,1,57,0,3.198999882,0
28/3/2026 5:29,29.25,0,0,129.6000061,7028,28/3/2026 5:29,75.91000366,1,59,0,3.198999882,0
28/3/2026 5:29,29.26000023,0,0,129.3999939,8620,28/3/2026 5:29,75.87000275,1,80,0,3.198999882,0
28/3/2026 5:29,29.25,1760,25,129.1000061,10646,28/3/2026 5:29,75.80999756,1,85,0,3.198999882,25
28/3/2026 5:29,29.25,3234,28,128.1000061,14119,28/3/2026 5:29,75.86000061,0,85,0,3.198999882,28
28/3/2026 5:29,29.25,3462,28,126.5999985,16774,28/3/2026 5:29,75.81999969,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3464,28,126.0999985,18188,28/3/2026 5:30,75.83000183,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3079,28,125.6999969,19419,28/3/2026 5:30,75.84999847,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3075,28,125.4000015,20651,28/3/2026 5:30,75.80000305,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3529,28,125.1999969,21287,28/3/2026 5:30,75.83000183,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3510,28,125,22301,28/3/2026 5:30,75.77999878,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3338,28,124.8000031,22699,28/3/2026 5:30,75.79000092,0,85,0,3.198999882,28
28/3/2026 5:30,29.25,3276,28,124.8000031,23116,28/3/2026 5:30,75.76999664,0,85,0,3.198999882,28
28/3/2026 5:30,29,3354,28,124.1999969,23494,28/3/2026 5:30,75.73999786,0,85,0,3.198999882,28
28/3/2026 5:30,28.86000061,3051,28,123.6999969,23752,28/3/2026 5:30,75.73999786,0,85,0,3.198999882,28
28/3/2026 5:30,28.87000084,3096,28,123.6999969,24050,28/3/2026 5:30,75.73999786,0,85,0,3.198999882,28
28/3/2026 5:30,28.54999924,3262,28,124,24567,28/3/2026 5:30,75.66000366,0,85,0,3.198999882,28
28/3/2026 5:30,28.14999962,3124,28,123,24607,28/3/2026 5:30,75.66000366,0,85,0,3.198999882,28
28/3/2026 5:31,27.47999954,2864,28,122.4000015,25024,28/3/2026 5:31,75.65000153,0,85,0,3.198999882,28
28/3/2026 5:31,26.92000008,3144,28,121.4000015,25263,28/3/2026 5:31,75.69999695,0,85,0,3.198999882,28
28/3/2026 5:31,26,2783,28,121.5999985,25203,28/3/2026 5:31,75.68000031,0,85,0,3.198999882,28
28/3/2026 5:31,25.52000046,3215,28,121.1999969,25382,28/3/2026 5:31,75.56999969,0,85,0,3.198999882,28
28/3/2026 5:31,25.54000092,3562,28,122.5999985,25402,28/3/2026 5:31,75.58000183,0,85,0,3.198999882,28
28/3/2026 5:31,25.52000046,2941,28,123,25263,28/3/2026 5:31,75.55999756,0,85,0,3.198999882,28
28/3/2026 5:31,25.43000031,3253,28,123.8000031,25680,28/3/2026 5:31,75.54000092,0,85,0,3.198999882,28
28/3/2026 5:31,25.20999908,3177,28,123.4000015,25601,28/3/2026 5:31,75.48999786,0,85,0,3.198999882,28
28/3/2026 5:31,24.90999985,3146,28,123.4000015,25402,28/3/2026 5:31,75.51999664,0,85,0,3.198999882,28
28/3/2026 5:31,24.81999969,3070,28,123.4000015,25422,28/3/2026 5:31,75.45999908,0,85,0,3.198999882,28
28/3/2026 5:31,24.81999969,3559,28,124.3000031,25263,28/3/2026 5:31,75.48999786,0,85,0,3.198999882,28
28/3/2026 5:31,24.78000069,3784,28,124.5999985,25144,28/3/2026 5:31,75.43000031,0,85,0,3.198999882,28
28/3/2026 5:32,24.69000053,3216,28,124.5,25402,28/3/2026 5:32,75.48999786,0,85,0,3.198999882,28
28/3/2026 5:32,24.62999916,3059,28,124.5,25303,28/3/2026 5:32,75.44000244,0,85,0,3.198999882,28
28/3/2026 5:32,24.56999969,3274,29,124.5,25561,28/3/2026 5:32,75.44999695,0,85,0,3.198999882,29
28/3/2026 5:32,24.51000023,3596,28,124.4000015,25541,28/3/2026 5:32,75.44000244,0,85,0,3.198999882,28
28/3/2026 5:32,24.44000053,3365,28,124.3000031,25263,28/3/2026 5:32,75.37000275,0,85,0,3.198999882,28
28/3/2026 5:32,24.37000084,3312,28,124.3000031,25203,28/3/2026 5:32,75.36000061,0,85,0,3.198999882,28
28/3/2026 5:32,24.31999969,3457,28,124.3000031,25303,28/3/2026 5:32,75.33999634,0,85,0,3.198999882,28
28/3/2026 5:32,24.23999977,3948,28,123.9000015,25203,28/3/2026 5:32,75.38999939,0,85,0,3.198999882,28
28/3/2026 5:32,24.18000031,3543,28,123.5,25521,28/3/2026 5:32,75.36000061,0,85,0,3.198999882,28
28/3/2026 5:32,24.12000084,3081,28,122.9000015,25501,28/3/2026 5:32,75.30999756,0,85,0,3.198999882,28
28/3/2026 5:32,24.07999992,3387,28,122.5999985,25581,28/3/2026 5:32,75.34999847,0,85,0,3.198999882,28
28/3/2026 5:32,24.05999947,3457,28,122.4000015,25442,28/3/2026 5:32,75.33000183,0,85,0,3.198999882,28
28/3/2026 5:33,24.02000046,3693,29,122,25382,28/3/2026 5:33,75.34999847,0,85,0,3.198999882,29
28/3/2026 5:33,23.98999977,3832,28,121.5,25501,28/3/2026 5:33,75.38999939,0,85,0,3.198999882,28
28/3/2026 5:33,23.95999908,3524,28,121.3000031,25541,28/3/2026 5:33,75.27999878,0,85,0,3.198999882,28
28/3/2026 5:33,23.94000053,3628,28,121.1999969,25501,28/3/2026 5:33,75.19000244,0,85,0,3.198999882,28
28/3/2026 5:33,23.93000031,3996,28,121,25919,28/3/2026 5:33,75.30000305,0,85,0,3.198999882,28
28/3/2026 5:33,23.90999985,3660,28,120.6999969,25978,28/3/2026 5:33,75.30000305,0,85,0,3.198999882,28
28/3/2026 5:33,23.87999916,3929,28,120.5999985,25740,28/3/2026 5:33,75.23000336,0,85,0,3.198999882,28
28/3/2026 5:33,23.85000038,3360,28,120.3000031,25819,28/3/2026 5:33,75.23999786,0,85,0,3.198999882,28
28/3/2026 5:33,23.82999992,3295,28,120.1999969,25760,28/3/2026 5:33,75.25,0,85,0,3.198999882,28
28/3/2026 5:33,23.81999969,3227,28,120,25800,28/3/2026 5:33,75.22000122,0,85,0,3.198999882,28
28/3/2026 5:33,23.79000092,3881,28,119.9000015,26177,28/3/2026 5:33,75.22000122,0,85,0,3.198999882,28
28/3/2026 5:33,23.78000069,3972,28,119.6999969,25919,28/3/2026 5:33,75.23000336,0,85,0,3.198999882,28
28/3/2026 5:34,23.75,3981,28,119.5,26138,28/3/2026 5:34,75.19999695,0,85,0,3.198999882,28
28/3/2026 5:34,23.75,3673,28,119.5,26257,28/3/2026 5:34,75.29000092,0,85,0,3.198999882,28
28/3/2026 5:34,23.72999954,3451,29,119.1999969,26138,28/3/2026 5:34,75.19999695,0,85,0,3.198999882,29
28/3/2026 5:34,23.71999931,3437,28,119,26197,28/3/2026 5:34,75.26000214,0,85,0,3.198999882,28
28/3/2026 5:34,23.69000053,3491,29,118.6999969,26098,28/3/2026 5:34,75.23999786,0,85,0,3.198999882,29
28/3/2026 5:34,23.67000008,3696,28,118.5,26018,28/3/2026 5:34,75.25,0,85,0,3.198999882,28
28/3/2026 5:34,23.67000008,4159,28,118.4000015,26634,28/3/2026 5:34,75.29000092,0,85,0,3.198999882,28
28/3/2026 5:34,23.65999985,4144,28,118.3000031,26555,28/3/2026 5:34,75.22000122,0,85,0,3.198999882,28
28/3/2026 5:34,23.62999916,4084,28,118.0999985,26396,28/3/2026 5:34,75.19000244,0,85,0,3.198999882,28
28/3/2026 5:34,23.62000084,3815,28,118,26237,28/3/2026 5:34,75.19999695,0,85,0,3.198999882,28
28/3/2026 5:34,23.60000038,3585,28,118,26118,28/3/2026 5:34,75.23000336,0,85,0,3.198999882,28
28/3/2026 5:34,23.60000038,3169,28,117.9000015,26277,28/3/2026 5:34,75.19999695,0,85,0,3.197999954,28
28/3/2026 5:35,23.56999969,4292,47,117.8000031,26396,28/3/2026 5:35,75.16999817,0,85,0,3.196000099,47
28/3/2026 5:35,23.54999924,4274,47,117.6999969,26277,28/3/2026 5:35,75.20999908,0,85,0,3.194000006,47
28/3/2026 5:35,23.54999924,4385,47,117.5,26853,28/3/2026 5:35,75.26000214,0,85,0,3.193000078,47
28/3/2026 5:35,23.54999924,4322,46,117.5,26833,28/3/2026 5:35,75.25,0,85,0,3.194999933,46
28/3/2026 5:35,23.54000092,4289,47,117.4000015,26535,28/3/2026 5:35,75.20999908,0,85,0,3.196000099,47
28/3/2026 5:35,23.54000092,4120,60,117.5,26674,28/3/2026 5:35,75.22000122,0,85,0,3.197000027,60
28/3/2026 5:35,23.5,4025,60,117.4000015,26277,28/3/2026 5:35,75.20999908,0,85,0,3.197999954,60
28/3/2026 5:35,23.51000023,4391,60,117.1999969,26416,28/3/2026 5:35,75.12999725,0,85,0,3.197999954,60
28/3/2026 5:35,23.51000023,3943,60,117.1999969,26833,28/3/2026 5:35,75.20999908,0,85,0,3.198999882,60
28/3/2026 5:35,23.51000023,4081,60,117.0999985,26654,28/3/2026 5:35,75.15000153,0,85,0,3.198999882,60
28/3/2026 5:35,23.51000023,4557,60,117.0999985,26794,28/3/2026 5:35,75.16999817,0,85,0,3.198999882,60
28/3/2026 5:35,23.5,4347,60,117.0999985,26575,28/3/2026 5:35,75.16000366,0,85,0,3.198999882,60
28/3/2026 5:36,23.48999977,4306,60,117.0999985,26615,28/3/2026 5:36,75.13999939,0,85,0,3.198999882,60
28/3/2026 5:36,23.5,4083,60,117.0999985,26654,28/3/2026 5:36,75.19999695,0,85,0,3.198999882,60
28/3/2026 5:36,23.46999931,4407,60,117.0999985,26416,28/3/2026 5:36,75.20999908,0,85,0,3.200999975,60
28/3/2026 5:36,23.46999931,3940,60,117.0999985,26396,28/3/2026 5:36,75.19000244,0,85,0,3.201999903,60
28/3/2026 5:36,23.48999977,3843,60,117,26953,28/3/2026 5:36,75.19999695,0,85,0,3.201999903,60
28/3/2026 5:36,23.46999931,4068,60,116.9000015,26853,28/3/2026 5:36,75.20999908,0,85,0,3.200999975,60
28/3/2026 5:36,23.46999931,4024,60,117,26714,28/3/2026 5:36,75.08999634,0,85,0,3.200999975,60
28/3/2026 5:36,23.45999908,4290,60,117,27072,28/3/2026 5:36,75.15000153,0,85,0,3.200000048,60
28/3/2026 5:36,23.46999931,4503,60,117,26674,28/3/2026 5:36,75.09999847,0,85,0,3.200000048,60
28/3/2026 5:36,23.45000076,4209,60,117,26714,28/3/2026 5:36,75.25,0,85,0,3.200000048,60
28/3/2026 5:36,23.45000076,4312,60,116.9000015,26694,28/3/2026 5:36,75.19999695,0,85,0,3.200000048,60
28/3/2026 5:36,23.45000076,3653,60,116.6999969,26555,28/3/2026 5:36,75.23000336,0,85,0,3.200000048,60
28/3/2026 5:37,23.45000076,4381,60,116.8000031,26853,28/3/2026 5:37,75.19000244,0,85,0,3.200000048,60
28/3/2026 5:37,23.45000076,4145,60,116.8000031,26833,28/3/2026 5:37,75.16000366,0,85,0,3.200000048,60
28/3/2026 5:37,23.45000076,4073,60,116.8000031,26794,28/3/2026 5:37,75.12999725,0,85,0,3.197999954,60
28/3/2026 5:37,23.44000053,4468,60,116.6999969,26495,28/3/2026 5:37,75.22000122,0,85,0,3.196000099,60
28/3/2026 5:37,23.44000053,4369,60,116.5999985,26515,28/3/2026 5:37,75.19999695,0,85,0,3.194000006,60
28/3/2026 5:37,23.43000031,4492,60,116.5999985,26575,28/3/2026 5:37,75.13999939,0,85,0,3.194000006,60
28/3/2026 5:37,23.43000031,4388,60,116.5,26774,28/3/2026 5:37,75.19000244,0,85,0,3.430000067,60
28/3/2026 5:37,23.43000031,4047,60,116.5999985,26654,28/3/2026 5:37,75.11000061,0,85,0,3.788000107,60
28/3/2026 5:37,23.43000031,4074,60,116.5999985,26992,28/3/2026 5:37,75.11000061,0,85,0,3.938999891,60
28/3/2026 5:37,23.44000053,4004,60,116.5999985,27012,28/3/2026 5:37,75.12999725,0,85,0,3.858999968,60
28/3/2026 5:37,23.40999985,4111,60,116.5,26813,28/3/2026 5:37,75.08999634,0,85,0,3.694000006,60
28/3/2026 5:37,23.40999985,4015,60,116.5,26674,28/3/2026 5:37,75.13999939,0,85,0,3.562000036,60
28/3/2026 5:38,23.40999985,4589,60,116.5,26555,28/3/2026 5:38,75.16000366,0,85,0,3.459000111,60
28/3/2026 5:38,23.40999985,4755,60,116.5,26615,28/3/2026 5:38,75.19000244,0,85,0,3.39199996,60
28/3/2026 5:38,23.40999985,4267,60,116.5,26992,28/3/2026 5:38,75.23000336,0,85,0,3.342000008,60
28/3/2026 5:38,23.40999985,4594,60,116.5999985,26575,28/3/2026 5:38,75.18000031,0,85,0,3.305000067,60
28/3/2026 5:38,23.40999985,4083,60,116.5,27032,28/3/2026 5:38,75.12999725,0,85,0,3.273999929,60
28/3/2026 5:38,23.40999985,4303,60,116.5999985,26634,28/3/2026 5:38,75.20999908,0,85,0,3.246999979,60
28/3/2026 5:38,23.38999939,3954,60,116.5999985,26615,28/3/2026 5:38,75.22000122,0,85,0,3.23300004,60
28/3/2026 5:38,23.38999939,4302,60,116.5,26893,28/3/2026 5:38,75.30000305,0,85,0,3.223999977,60
28/3/2026 5:38,23.36000061,4433,60,116.5999985,26634,28/3/2026 5:38,75.19000244,0,85,0,3.217999935,60
28/3/2026 5:38,23.36000061,4168,60,116.5999985,26575,28/3/2026 5:38,75.19999695,0,85,0,3.211999893,60
28/3/2026 5:38,23.36000061,4770,60,116.5,27032,28/3/2026 5:38,75.09999847,0,85,0,3.209000111,60
28/3/2026 5:38,23.37999916,4262,60,116.4000015,26873,28/3/2026 5:38,75.23999786,0,85,0,3.20600009,60
28/3/2026 5:39,23.37999916,3607,60,116.4000015,26833,28/3/2026 5:39,75.16999817,0,85,0,3.203999996,60
28/3/2026 5:39,23.36000061,4232,60,116.4000015,26913,28/3/2026 5:39,75.15000153,0,85,0,3.201999903,60
28/3/2026 5:39,23.37999916,3923,60,116.4000015,26694,28/3/2026 5:39,75.12000275,0,85,0,3.200999975,60
28/3/2026 5:39,23.36000061,4134,60,116.4000015,26734,28/3/2026 5:39,75.13999939,0,85,0,3.200999975,60
28/3/2026 5:39,23.36000061,3875,60,116.4000015,26495,28/3/2026 5:39,75.22000122,0,85,0,3.200000048,60
28/3/2026 5:39,23.36000061,4644,60,116.5,26495,28/3/2026 5:39,75.16000366,0,85,0,3.197999954,60
28/3/2026 5:39,23.37999916,4491,60,116.5,26853,28/3/2026 5:39,75.12000275,0,85,0,3.196000099,60
28/3/2026 5:39,23.37999916,4598,60,116.5,27072,28/3/2026 5:39,75.13999939,0,85,0,3.193000078,60
28/3/2026 5:39,23.37999916,4272,60,116.5999985,26893,28/3/2026 5:39,75.19000244,0,85,0,3.193000078,60
28/3/2026 5:39,23.36000061,3852,60,116.5,26714,28/3/2026 5:39,75.15000153,0,85,0,3.194999933,60
28/3/2026 5:39,23.36000061,3935,60,116.5,26714,28/3/2026 5:39,75.12999725,0,85,0,3.196000099,60
28/3/2026 5:39,23.35000038,4269,60,116.5,26575,28/3/2026 5:39,75.19999695,0,85,0,3.197000027,60
28/3/2026 5:40,23.35000038,4150,60,116.5999985,26694,28/3/2026 5:40,75.12000275,0,85,0,3.197999954,60
28/3/2026 5:40,23.34000015,4695,60,116.6999969,26575,28/3/2026 5:40,75.18000031,0,85,0,3.197999954,60
28/3/2026 5:40,23.35000038,4355,60,116.5999985,26933,28/3/2026 5:40,75.18000031,0,85,0,3.198999882,60
28/3/2026 5:40,23.35000038,4267,60,116.5,27112,28/3/2026 5:40,75.18000031,0,85,0,3.198999882,60
28/3/2026 5:40,23.34000015,4358,60,116.5,26794,28/3/2026 5:40,75.18000031,0,85,0,3.198999882,60
28/3/2026 5:40,23.32999992,3800,60,116.5999985,26913,28/3/2026 5:40,75.23999786,0,85,0,3.197999954,60
28/3/2026 5:40,23.32999992,4254,60,116.5,26714,28/3/2026 5:40,75.19000244,0,85,0,3.194000006,60
28/3/2026 5:40,23.34000015,4048,60,116.5999985,26813,28/3/2026 5:40,75.16999817,0,85,0,3.191999912,60
28/3/2026 5:40,23.34000015,4251,60,116.5,26853,28/3/2026 5:40,75.15000153,0,85,0,3.191999912,60
28/3/2026 5:40,23.32999992,4564,60,116.5,26734,28/3/2026 5:40,75.16000366,0,85,0,3.194000006,60
28/3/2026 5:40,23.34000015,4219,60,116.5999985,27072,28/3/2026 5:40,75.08000183,0,85,0,3.194999933,60
28/3/2026 5:40,23.32999992,4317,60,116.5,26714,28/3/2026 5:40,75.15000153,0,85,0,3.197000027,60
28/3/2026 5:41,23.34000015,4683,60,116.5999985,26794,28/3/2026 5:41,75.12999725,0,85,0,3.197999954,60
28/3/2026 5:41,23.32999992,4315,60,116.6999969,26933,28/3/2026 5:41,75.18000031,0,85,0,3.198999882,60
28/3/2026 5:41,23.34000015,4257,60,116.6999969,26754,28/3/2026 5:41,75.19000244,0,85,0,3.203000069,60
28/3/2026 5:41,23.32999992,4042,60,116.5999985,26615,28/3/2026 5:41,75.09999847,0,85,0,3.200999975,60
28/3/2026 5:41,23.32999992,3940,60,116.6999969,26972,28/3/2026 5:41,75.19000244,0,85,0,3.200999975,60
28/3/2026 5:41,23.29999924,4191,60,116.6999969,26794,28/3/2026 5:41,75.15000153,0,85,0,3.200000048,60
28/3/2026 5:41,23.29999924,4106,60,116.5,27171,28/3/2026 5:41,75.20999908,0,85,0,3.200000048,60
28/3/2026 5:41,23.31999969,4219,60,116.5999985,26933,28/3/2026 5:41,75.16999817,0,85,0,3.200000048,60
28/3/2026 5:41,23.31999969,3925,60,116.5,26754,28/3/2026 5:41,75.15000153,0,85,0,3.200000048,60
28/3/2026 5:41,23.29999924,4337,60,116.5,26873,28/3/2026 5:41,75.06999969,0,85,0,3.200000048,60
28/3/2026 5:41,23.29999924,4341,60,116.5,26615,28/3/2026 5:41,75.05999756,0,85,0,3.200000048,60
28/3/2026 5:41,23.29000092,4283,60,116.5,26873,28/3/2026 5:41,75.05000305,0,85,0,3.200000048,60
28/3/2026 5:42,23.29000092,4766,60,116.5,27171,28/3/2026 5:42,75.16000366,0,85,0,3.198999882,60
28/3/2026 5:42,23.29000092,4699,60,116.5,26992,28/3/2026 5:42,75.11000061,0,85,0,3.198999882,60
28/3/2026 5:42,23.28000069,4927,60,116.5999985,27112,28/3/2026 5:42,75.12999725,0,85,0,3.198999882,60
28/3/2026 5:42,23.28000069,4947,60,116.4000015,26933,28/3/2026 5:42,75.12999725,0,85,0,3.198999882,60
28/3/2026 5:42,23.28000069,4469,60,116.5999985,27012,28/3/2026 5:42,75.12999725,0,85,0,3.198999882,60
28/3/2026 5:42,23.23999977,4412,60,116.5999985,27072,28/3/2026 5:42,75.12999725,0,85,0,3.198999882,60
28/3/2026 5:42,23.25,4271,60,116.5,27092,28/3/2026 5:42,75.11000061,0,85,0,3.542000055,60
28/3/2026 5:42,23.25,4235,60,116.5,27112,28/3/2026 5:42,75.12000275,0,85,0,3.730000019,60
28/3/2026 5:42,23.25,4387,60,116.5999985,27489,28/3/2026 5:42,75.13999939,0,85,0,3.875999928,60
28/3/2026 5:42,23.25,4605,60,116.5,27390,28/3/2026 5:42,75.02999878,0,85,0,3.772000074,60
28/3/2026 5:42,23.25,4600,60,116.5999985,27569,28/3/2026 5:42,75.15000153,0,85,0,3.605999947,60
28/3/2026 5:42,23.25,4531,60,116.5999985,27430,28/3/2026 5:42,75.13999939,0,85,0,3.47300005,60
28/3/2026 5:43,23.25,5024,60,116.5,27072,28/3/2026 5:43,75.11000061,0,85,0,3.377000093,60
28/3/2026 5:43,23.25,4798,60,116.5,27171,28/3/2026 5:43,75.16000366,0,85,0,3.323999882,60
28/3/2026 5:43,23.25,4473,60,116.5,27251,28/3/2026 5:43,75.15000153,0,85,0,3.279999971,60
28/3/2026 5:43,23.25,5028,60,116.4000015,27231,28/3/2026 5:43,75.05999756,0,85,0,3.253000021,60
28/3/2026 5:43,23.25,4305,60,116.4000015,27648,28/3/2026 5:43,75.13999939,0,85,0,3.233999968,60
28/3/2026 5:43,23.22999954,4326,60,116.4000015,27529,28/3/2026 5:43,75.09999847,0,85,0,3.219000101,60
28/3/2026 5:43,23.22999954,4481,60,116.5,27410,28/3/2026 5:43,75.09999847,0,85,0,3.210000038,60
28/3/2026 5:43,23.23999977,5197,60,116.6999969,27112,28/3/2026 5:43,75.09999847,0,85,0,3.203000069,60
28/3/2026 5:43,23.21999931,4716,60,116.5999985,27191,28/3/2026 5:43,75.09999847,0,85,0,3.197000027,60
28/3/2026 5:43,23.21999931,5185,60,116.5999985,27271,28/3/2026 5:43,75.12999725,0,85,0,3.194999933,60
28/3/2026 5:43,23.21999931,4274,60,116.5999985,27449,28/3/2026 5:43,75.04000092,0,85,0,3.196000099,60
28/3/2026 5:43,23.21999931,4617,60,116.5999985,27290,28/3/2026 5:43,75.05999756,0,85,0,3.197000027,60
28/3/2026 5:44,23.21999931,4406,60,116.5,27648,28/3/2026 5:44,75.16000366,0,85,0,3.197999954,60
28/3/2026 5:44,23.21999931,4495,60,116.5999985,27509,28/3/2026 5:44,75.12999725,0,85,0,3.197999954,60
28/3/2026 5:44,23.19000053,4900,60,116.5999985,27290,28/3/2026 5:44,75.12000275,0,85,0,3.198999882,60
28/3/2026 5:44,23.18000031,5045,60,116.5999985,27469,28/3/2026 5:44,75.11000061,0,85,0,3.198999882,60
28/3/2026 5:44,23.19000053,4815,60,116.5999985,27211,28/3/2026 5:44,75.16000366,0,85,0,3.198999882,60
28/3/2026 5:44,23.18000031,4911,60,116.5,27251,28/3/2026 5:44,75.22000122,0,85,0,3.198999882,60
28/3/2026 5:44,23.19000053,4738,60,116.5,27569,28/3/2026 5:44,75.12999725,0,85,0,3.198999882,60
28/3/2026 5:44,23.18000031,4122,60,116.5,27112,28/3/2026 5:44,75.08999634,0,85,0,3.198999882,60
28/3/2026 5:44,23.18000031,4609,60,116.5,27688,28/3/2026 5:44,75.08000183,0,85,0,3.198999882,60
28/3/2026 5:44,23.18000031,4380,60,116.5,27688,28/3/2026 5:44,75.16000366,0,85,0,3.198999882,60
28/3/2026 5:44,23.17000008,4808,60,116.5,27549,28/3/2026 5:44,75.23000336,0,85,0,3.198999882,60
28/3/2026 5:44,23.15999985,4837,60,116.4000015,27231,28/3/2026 5:44,75.18000031,0,85,0,3.198999882,60
28/3/2026 5:45,23.15999985,4849,60,116.5,27231,28/3/2026 5:45,75.19000244,0,85,0,3.198999882,60
28/3/2026 5:45,23.15999985,4747,60,116.5,27271,28/3/2026 5:45,75.19000244,0,85,0,3.198999882,60
28/3/2026 5:45,23.15999985,4380,60,116.4000015,27231,28/3/2026 5:45,75.19000244,0,85,0,3.198999882,60
28/3/2026 5:45,23.15999985,4798,60,116.5,27092,28/3/2026 5:45,75.13999939,0,85,0,3.198999882,60
28/3/2026 5:45,23.15999985,3955,60,116.5,27648,28/3/2026 5:45,75.16000366,0,85,0,3.198999882,60
28/3/2026 5:45,23.12999916,4566,60,116.3000031,27668,28/3/2026 5:45,75.05999756,0,85,0,3.198999882,60
28/3/2026 5:45,23.12999916,4443,60,116.4000015,27290,28/3/2026 5:45,75.06999969,0,85,0,3.198999882,60
28/3/2026 5:45,23.10000038,4870,60,116.4000015,27668,28/3/2026 5:45,75.05999756,0,85,0,3.198999882,60
